"id" "text" "screenname" "isretweet" "retweeted" "created"
"74" "537291875846086656" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "ManavSubodh" TRUE FALSE 1416935340
"75" "537291658719535104" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "BenCroitor" TRUE FALSE 1416935288
"76" "537291557389365248" "@Infosys receives second highest scores for @Oracle Application Management Service Providers, Worldwide: http://t.co/sMDH96MJqh" "oraclepartners" FALSE FALSE 1416935264
"77" "537291535298338817" "RT @oraclemidsize: .@Oracle continues investing in #JDEdwards EnterpriseOne, innovates with 65 new mobile applications: http://t.co/PEbBPyE…" "mherwege" TRUE FALSE 1416935259
"78" "537290395688787969" "SOA Suite 12c hands-on training free on-demand training November 26 2014 https://t.co/Ux2pTovRZU by @OTNArchBeat @OracleSOA @Oracle #SOA12c" "soacommunity" FALSE FALSE 1416934987
"79" "537289701456379904" "Imagine a modern sales organization. Collaborative, productive, even on-the-go. @Oracle #CRM" "Foelmaouchi" FALSE FALSE 1416934821
"80" "537289063280418816" "@Team_Penske in NC @Oracle @PaulSonderegger w Team Engineer Carlos Gutierrez talking Extreme #BigData &amp; #Innovation http://t.co/jQt12EvFw6" "JPLasida" FALSE FALSE 1416934669
"81" "537288097285697536" "RT @paynejoe: Good to see the Appcloud -- one of Eloqua's best and least-understood innovations -- thriving @Oracle. http://t.co/5vZGnFFlIa…" "JacobShama" TRUE FALSE 1416934439
"82" "537288070815432704" "RT @soacommunity: Attend our SOA Suite 12c launch event in Dubai November 26th http://t.co/nRMNx5EhB1 by @LinkConsulting #SOA12c @Oracle @O…" "rohanwalia17" TRUE FALSE 1416934433
"83" "537287640861900800" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "pdelac0825" TRUE FALSE 1416934330
"84" "537287458476789761" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "UKOCN" TRUE FALSE 1416934287
"85" "537287324691083264" "A Conversation with Mark V. Hurd as Interviewed by @rwang0 | His vision for #ensw [video] https://t.co/8hV6lS8Oc7 @constellationrg @oracle" "SherrieCR" FALSE FALSE 1416934255
"86" "537287042955083776" "Attend our SOA Suite 12c launch event in Dubai November 26th http://t.co/nRMNx5EhB1 by @LinkConsulting #SOA12c @Oracle @OracleSOA" "soacommunity" FALSE FALSE 1416934188
"87" "537286112625324033" "Last month, I got an all Spanish lang. email from @RedHatSoftware. This month, it's from @Oracle. They need to tighten it up. #ConfusedTech" "cchanldy" FALSE FALSE 1416933966
"88" "537285766150643712" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/3ejCQuDdcj http://t.co/WjtZn04shw" "nlabarbera" FALSE FALSE 1416933883
"89" "537285643995344897" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "jaypatel_1986" TRUE FALSE 1416933854
"90" "537285535300341760" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "Fabho_o" TRUE FALSE 1416933828
"91" "537284607113437185" "RT @Oracle: How are #mobile purchases playing a role in #holidayshopping this year? [#STUDY] http://t.co/DgXZBDSFS4 http://t.co/LqxKeRxCWC" "johnnyplay1184" TRUE FALSE 1416933607
